Date,Tank,Experiment,Aquarium,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp ,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN
12/4/2015,3,1,35,Rubble,High,6,10:00,30,2183.666624,2173.555659,25.15,7.864301086,38.10882998,24.89,7.962636962,38.25392719,1.84,1.43,1.66,2.2,8.1,8.04
12/4/2015,3,1,36,Sand,High,6,10:00,31,2161.194972,2173.555659,25.1,7.929212625,38.07597339,24.89,7.962636962,38.25392719,2.25,1.87,4.28,2.2,8.1,8.04
12/5/2015,1,2,37,Mixed,Ambient,0,10:00,35,2169.648578,2180.807852,25.3,7.939878657,38.73157858,25.21,7.949607676,38.58337402,0.03,1.34,0.2,0.23,4.82,0.02
12/5/2015,1,2,38,Mixed,Ambient,0,10:00,33,2169.180274,2180.807852,25.3,7.956765064,38.73157858,25.21,7.949607676,38.58337402,0.03,1.34,0.2,0.23,4.82,0.02
12/5/2015,1,2,39,Mixed,Ambient,0,10:00,33,2162.372751,2180.807852,25.31,7.956621933,38.79803702,25.21,7.949607676,38.58337402,0.03,1.34,0.2,0.23,4.82,0.02
12/5/2015,1,2,40,Mixed,Ambient,0,10:00,36,2165.591423,2180.807852,25.57,7.990018458,38.65059745,25.21,7.949607676,38.58337402,0.03,1.34,0.2,0.23,4.82,0.02
12/5/2015,1,2,41,Mixed,Med,3,10:00,28,2181.777785,2179.596501,25.36,8.006555378,38.68023238,25.22,7.974801194,38.57483151,1.21,0.84,0.35,1.48,1.87,4.33
12/5/2015,1,2,42,Mixed,Med,3,10:00,24,2180.192616,2179.596501,25.38,7.955620129,38.66314221,25.22,7.974801194,38.57483151,1.21,0.84,0.35,1.48,1.87,4.33
12/5/2015,1,2,43,Mixed,Med,3,10:00,29,2163.140788,2179.596501,25.1,8.022150146,39.05435227,25.22,7.974801194,38.57483151,1.21,0.84,0.35,1.48,1.87,4.33
12/5/2015,1,2,44,Mixed,Med,3,10:00,30,2168.150675,2179.596501,25.68,7.998550725,38.70601795,25.22,7.974801194,38.57483151,1.21,0.84,0.35,1.48,1.87,4.33
12/5/2015,1,2,45,Mixed,High,6,10:00,29,2169.870837,2184.576291,25.64,7.973828215,38.66557065,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,1,2,46,Mixed,High,6,10:00,26,2177.097547,2184.576291,25.31,7.900898656,38.72301299,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,1,2,47,Mixed,High,6,10:00,33,2164.686544,2184.576291,25.52,7.990739844,38.61852827,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,1,2,48,Mixed,High,6,10:00,28,2170.566953,2184.576291,25.7,8.006693514,38.61455831,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,2,2,49,Mixed,Ambient,0,10:00,37,2176.817849,2180.807852,25.25,7.962547551,38.69935194,25.21,7.949607676,38.58337402,0.06,2.47,0.08,0.23,4.82,0.02
12/5/2015,2,2,50,Mixed,Ambient,0,10:00,36,2170.02244,2180.807852,25.33,7.947893328,38.70589128,25.21,7.949607676,38.58337402,0.06,2.47,0.08,0.23,4.82,0.02
12/5/2015,2,2,51,Mixed,Ambient,0,10:00,39,2168.097989,2180.807852,25.26,7.986048369,38.61572784,25.21,7.949607676,38.58337402,0.06,2.47,0.08,0.23,4.82,0.02
12/5/2015,2,2,52,Mixed,Ambient,0,10:00,39,2170.937944,2180.807852,25.29,7.961974291,38.66511396,25.21,7.949607676,38.58337402,0.06,2.47,0.08,0.23,4.82,0.02
12/5/2015,2,2,53,Mixed,Med,3,10:00,29,2180.66657,2179.596501,25.25,7.969303246,38.69935194,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,2,2,54,Mixed,Med,3,10:00,30,2179.36978,2179.596501,25.39,8.009497243,38.72948892,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,2,2,55,Mixed,Med,3,10:00,32,2174.17982,2179.596501,25.39,7.9858634,38.65460184,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,2,2,56,Mixed,Med,3,10:00,31,2178.679602,2179.596501,25.45,7.961369692,38.67821031,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,2,2,57,Mixed,High,6,10:00,31,2172.468909,2184.576291,25.5,8.061903842,38.63556459,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,2,2,58,Mixed,High,6,10:00,31,2180.931699,2184.576291,25.3,7.950010501,38.65656235,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,2,2,59,Mixed,High,6,10:00,29,2180.711936,2184.576291,25.56,7.971603847,38.65911538,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,2,2,60,Mixed,High,6,10:00,31,2176.391518,2184.576291,25.37,7.989528127,38.746607,25.16,7.984110825,38.62613395,2.58,0.68,1.68,2,1.45,6.68
12/5/2015,3,2,61,Mixed,Ambient,0,10:00,32,2165.895088,2180.807852,25.34,7.974765123,38.62238745,25.21,7.949607676,38.58337402,0.22,2.01,0.23,0.23,4.82,0.02
12/5/2015,3,2,62,Mixed,Ambient,0,10:00,30,2167.36772,2180.807852,25.34,7.951127321,38.62238745,25.21,7.949607676,38.58337402,0.22,2.01,0.23,0.23,4.82,0.02
12/5/2015,3,2,63,Mixed,Ambient,0,10:00,39,2168.553169,2180.807852,25.36,7.982919159,38.68023238,25.21,7.949607676,38.58337402,0.22,2.01,0.23,0.23,4.82,0.02
12/5/2015,3,2,64,Mixed,Ambient,0,10:00,35,2169.079894,2180.807852,25.43,7.959968392,38.62047182,25.21,7.949607676,38.58337402,0.22,2.01,0.23,0.23,4.82,0.02
12/5/2015,3,2,65,Mixed,Med,3,10:00,28,2184.563055,2179.596501,25.33,7.990105103,38.63092645,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,3,2,66,Mixed,Med,3,10:00,29,2184.29614,2179.596501,25.42,7.97361534,38.62899961,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,3,2,67,Mixed,Med,3,10:00,30,2163.958712,2179.596501,25.42,7.983743113,38.62899961,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,3,2,68,Mixed,Med,3,10:00,27,2173.170417,2179.596501,25.35,7.967867954,38.6138516,25.22,7.974801194,38.57483151,1.3,0.68,0.35,1.48,1.87,4.33
12/5/2015,3,2,69,Mixed,High,6,10:00,29,2170.712807,2184.576291,25.23,7.957767095,38.64137851,25.16,7.984110825,38.62613395,2.63,0.63,2.6,2,1.45,6.68
12/5/2015,3,2,70,Mixed,High,6,10:00,30,2181.299607,2184.576291,25.25,7.982814636,38.62427491,25.16,7.984110825,38.62613395,2.63,0.63,2.6,2,1.45,6.68
12/5/2015,3,2,71,Mixed,High,6,10:00,29,2178.342084,2184.576291,25.32,7.956478806,38.6394686,25.16,7.984110825,38.62613395,2.63,0.63,2.6,2,1.45,6.68
12/5/2015,3,2,72,Mixed,High,6,10:00,32,2162.090103,2184.576291,25.35,7.972933028,38.6138516,25.16,7.984110825,38.62613395,2.63,0.63,2.6,2,1.45,6.68
12/5/2015,1,2,37,Mixed,Ambient,0,14:00,32,2133.641924,2186.49056,27.35,8.152238335,38.6935965,26.1,7.958800176,38.57252555,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,38,Mixed,Ambient,0,14:00,33,2135.456075,2186.49056,27.06,8.178408929,38.64565866,26.1,7.958800176,38.57252555,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,39,Mixed,Ambient,0,14:00,34,2134.896444,2186.49056,27.44,8.155919822,38.61886038,26.1,7.958800176,38.57252555,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,40,Mixed,Ambient,0,14:00,35,2136.528866,2186.49056,27.32,8.172815323,38.50197618,26.1,7.958800176,38.57252555,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,41,Mixed,Med,3,14:00,24,2149.382,2179.265499,27.32,8.312030255,38.64634376,26.12,7.987141884,38.55566002,0.63,0.68,0.22,0.62,1.31,1.94
12/5/2015,1,2,42,Mixed,Med,3,14:00,25,2146.858856,2179.265499,27.44,8.31855184,38.61886038,26.12,7.987141884,38.55566002,0.63,0.68,0.22,0.62,1.31,1.94
12/5/2015,1,2,43,Mixed,Med,3,14:00,28,2147.447816,2179.265499,27.27,8.175245535,38.61565768,26.12,7.987141884,38.55566002,0.69,0.75,0.25,0.62,1.31,1.94
12/5/2015,1,2,44,Mixed,Med,3,14:00,30,2134.280396,2179.265499,27.6,8.280876076,38.63020488,26.12,7.987141884,38.55566002,0.69,0.75,0.25,0.62,1.31,1.94
12/5/2015,1,2,45,Mixed,High,6,14:00,30,2148.175292,2170.756374,27.5,8.309238226,38.64112454,26.08,7.986034542,38.58940342,1.39,0.44,1.13,1.69,1.67,7.35
12/5/2015,1,2,46,Mixed,High,6,14:00,26,2153.982596,2170.756374,27.43,8.290203754,38.62715243,26.08,7.986034542,38.58940342,1.39,0.44,1.13,1.69,1.67,7.35
12/5/2015,1,2,47,Mixed,High,6,14:00,33,2134.096167,2170.756374,27.35,8.328336028,38.62142593,26.08,7.986034542,38.58940342,1.39,0.44,1.13,1.69,1.67,7.35
12/5/2015,1,2,48,Mixed,High,6,14:00,28,2154.254495,2170.756374,27.43,8.35559406,38.62715243,26.08,7.986034542,38.58940342,1.39,0.44,1.13,1.69,1.67,7.35
12/5/2015,2,2,49,Mixed,Ambient,0,14:00,35,2148.333139,2186.49056,27.58,8.098517997,37.71451941,26.1,7.958800176,38.57252555,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,50,Mixed,Ambient,0,14:00,32,2140.02227,2186.49056,27.1,8.127450718,38.61232171,26.1,7.958800176,38.57252555,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,51,Mixed,Ambient,0,14:00,38,2157.603426,2186.49056,26.6,8.111366715,38.59311238,26.1,7.958800176,38.57252555,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,52,Mixed,Ambient,0,14:00,37,2141.829316,2186.49056,27.17,8.139832913,38.62648803,26.1,7.958800176,38.57252555,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,53,Mixed,Med,3,14:00,29,2148.929544,2179.265499,26.73,8.227078965,38.63035434,26.12,7.987141884,38.55566002,0.75,1.54,0.37,0.62,1.31,1.94
12/5/2015,2,2,54,Mixed,Med,3,14:00,31,2164.869643,2179.265499,26.52,8.233641248,38.73357306,26.12,7.987141884,38.55566002,0.75,1.54,0.37,0.62,1.31,1.94
12/5/2015,2,2,55,Mixed,Med,3,14:00,32,2138.397,2179.265499,26.52,8.15628001,38.66026532,26.12,7.987141884,38.55566002,0.75,1.54,0.37,0.62,1.31,1.94
12/5/2015,2,2,56,Mixed,Med,3,14:00,31,2162.560308,2179.265499,26.74,8.186593916,38.54901028,26.12,7.987141884,38.55566002,0.75,1.54,0.37,0.62,1.31,1.94
12/5/2015,2,2,57,Mixed,High,6,14:00,28,2149.985279,2170.756374,26.79,8.306817489,38.65307075,26.08,7.986034542,38.58940342,1.48,0.53,1.2,1.69,1.67,7.35
12/5/2015,2,2,58,Mixed,High,6,14:00,30,2158.4107,2170.756374,27.18,8.280641406,38.61816624,26.08,7.986034542,38.58940342,1.37,0.58,1.66,1.69,1.67,7.35
12/5/2015,2,2,59,Mixed,High,6,14:00,29,2155.969263,2170.756374,26.99,8.265099554,38.70411455,26.08,7.986034542,38.58940342,1.37,0.58,1.66,1.69,1.67,7.35
12/5/2015,2,2,60,Mixed,High,6,14:00,31,2158.187,2170.756374,26.42,8.191425749,38.59760828,26.08,7.986034542,38.58940342,1.37,0.58,1.66,1.69,1.67,7.35
12/5/2015,3,2,61,Mixed,Ambient,0,14:00,32,2138.739351,2186.49056,26.18,8.065409442,38.6526143,26.1,7.958800176,38.57252555,0.05,1.22,0.1,0.27,2.22,0.09
12/5/2015,3,2,62,Mixed,Ambient,0,14:00,31,2137.866095,2186.49056,26.29,8.058745314,38.63350278,26.1,7.958800176,38.57252555,0.05,1.22,0.1,0.27,2.22,0.09
12/5/2015,3,2,63,Mixed,Ambient,0,14:00,37,2142.83163,2186.49056,26.37,8.091224624,38.63966632,26.1,7.958800176,38.57252555,0.25,1.27,0.24,0.27,2.22,0.09
12/5/2015,3,2,64,Mixed,Ambient,0,14:00,30,2146.28,2186.49056,26.41,8.07212758,38.60601376,26.1,7.958800176,38.57252555,0.05,1.22,0.1,0.27,2.22,0.09
12/5/2015,3,2,65,Mixed,Med,3,14:00,28,2163.092297,2179.265499,26.21,8.130625746,38.62729461,26.12,7.987141884,38.55566002,0.76,0.79,0.38,0.62,1.31,1.94
12/5/2015,3,2,66,Mixed,Med,3,14:00,29,2173.448637,2179.265499,26.32,8.113840806,38.60823479,26.12,7.987141884,38.55566002,0.76,0.79,0.38,0.62,1.31,1.94
12/5/2015,3,2,67,Mixed,Med,3,14:00,29,2152.065918,2179.265499,26.34,8.091667785,38.66493795,26.12,7.987141884,38.55566002,0.76,0.79,0.38,0.62,1.31,1.94
12/5/2015,3,2,68,Mixed,Med,3,14:00,28,2148.132,2179.265499,26.34,8.128688875,38.59140481,26.12,7.987141884,38.55566002,0.76,0.79,0.38,0.62,1.31,1.94
12/5/2015,3,2,69,Mixed,High,6,14:00,27,2146.576,2170.756374,26.13,8.086351167,38.6948755,26.08,7.986034542,38.58940342,1.73,0.92,2.31,1.69,1.67,7.35
12/5/2015,3,2,70,Mixed,High,6,14:00,29,2162.339,2170.756374,26.08,8.110668225,38.58940342,26.08,7.986034542,38.58940342,1.73,0.92,2.31,1.69,1.67,7.35
12/5/2015,3,2,71,Mixed,High,6,14:00,28,2164.247,2170.756374,26.16,8.11284921,38.66950952,26.08,7.986034542,38.58940342,1.73,0.92,2.31,1.69,1.67,7.35
12/5/2015,3,2,72,Mixed,High,6,14:00,31,2153.839245,2170.756374,26.22,8.143944341,38.61886087,26.08,7.986034542,38.58940342,1.73,0.92,2.31,1.69,1.67,7.35
12/5/2015,1,2,37,Mixed,Ambient,0,18:00,,2156.771871,2179.192,26.24,8.012344991,38.52835183,25.7,7.907197062,38.54014875,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,38,Mixed,Ambient,0,18:00,,2156.754887,2179.192,26.14,8.028950992,38.46503802,25.7,7.907197062,38.54014875,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,39,Mixed,Ambient,0,18:00,,2152.783344,2179.192,26.36,8.029113756,37.98745309,25.7,7.907197062,38.54014875,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,40,Mixed,Ambient,0,18:00,,2143.358551,2179.192,26.29,8.053696141,38.55991084,25.7,7.907197062,38.54014875,0.26,1.14,0.07,0.27,2.22,0.09
12/5/2015,1,2,41,Mixed,Med,3,18:00,,2173.402309,2181.194982,26.31,8.110623383,38.46956094,25.73,7.888224237,38.51473539,0.63,0.68,0.22,1.31,1.5,3.4
12/5/2015,1,2,42,Mixed,Med,3,18:00,,2169.725745,2181.194982,26.36,8.177188227,38.42765925,25.73,7.888224237,38.51473539,0.63,0.68,0.22,1.31,1.5,3.4
12/5/2015,1,2,43,Mixed,Med,3,18:00,,2152.879282,2181.194982,26.27,8.144880249,38.50313734,25.73,7.888224237,38.51473539,0.69,0.75,0.25,1.31,1.5,3.4
12/5/2015,1,2,44,Mixed,Med,3,18:00,,2160.332477,2181.194982,26.37,8.123194181,38.49272343,25.73,7.888224237,38.51473539,0.69,0.75,0.25,1.31,1.5,3.4
12/5/2015,1,2,45,Mixed,High,6,18:00,,2176.688481,2185.494565,26.36,8.141852273,38.50111115,25.77,7.901148658,38.55518579,1.39,0.44,1.13,3,1.2,8.03
12/5/2015,1,2,46,Mixed,High,6,18:00,,2167.758667,2185.494565,26.34,8.15224775,38.15071156,25.77,7.901148658,38.55518579,1.39,0.44,1.13,3,1.2,8.03
12/5/2015,1,2,47,Mixed,High,6,18:00,,2146.862092,2185.494565,26.32,8.117206585,38.46117449,25.77,7.901148658,38.55518579,1.39,0.44,1.13,3,1.2,8.03
12/5/2015,1,2,48,Mixed,High,6,18:00,,2157.107802,2185.494565,26.37,8.17198982,38.34587675,25.77,7.901148658,38.55518579,1.39,0.44,1.13,3,1.2,8.03
12/5/2015,2,2,49,Mixed,Ambient,0,18:00,,2186.829088,2179.192,25.86,7.984150932,38.55323771,25.7,7.907197062,38.54014875,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,50,Mixed,Ambient,0,18:00,,2183.045012,2179.192,26.1,7.989114451,38.42487888,25.7,7.907197062,38.54014875,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,51,Mixed,Ambient,0,18:00,,2179.079161,2179.192,25.8,7.991758834,38.52978707,25.7,7.907197062,38.54014875,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,52,Mixed,Ambient,0,18:00,,2161.057252,2179.192,26.03,7.98843999,38.48377163,25.7,7.907197062,38.54014875,0.23,0.79,0.11,0.27,2.22,0.09
12/5/2015,2,2,53,Mixed,Med,3,18:00,,2163.083749,2181.194982,25.82,8.069012524,38.51287011,25.73,7.888224237,38.51473539,0.75,1.54,0.37,1.31,1.5,3.4
12/5/2015,2,2,54,Mixed,Med,3,18:00,,2165.487112,2181.194982,25.82,8.057212598,38.51287011,25.73,7.888224237,38.51473539,0.75,1.54,0.37,1.31,1.5,3.4
12/5/2015,2,2,55,Mixed,Med,3,18:00,,2158.630154,2181.194982,25.92,8.001822981,38.50253465,25.73,7.888224237,38.51473539,0.75,1.54,0.37,1.31,1.5,3.4
12/5/2015,2,2,56,Mixed,Med,3,18:00,,2168.069872,2181.194982,26.08,8.023087799,38.51553457,25.73,7.888224237,38.51473539,0.75,1.54,0.37,1.31,1.5,3.4
12/5/2015,2,2,57,Mixed,High,6,18:00,,2164.900206,2185.494565,25.97,8.068493915,38.60839982,25.77,7.901148658,38.55518579,1.48,0.53,1.2,3,1.2,8.03
12/5/2015,2,2,58,Mixed,High,6,18:00,,2162.49395,2185.494565,26.08,8.076983446,38.44169,25.77,7.901148658,38.55518579,1.37,0.58,1.66,3,1.2,8.03
12/5/2015,2,2,59,Mixed,High,6,18:00,,2175.664355,2185.494565,26.13,8.069511591,38.47344643,25.77,7.901148658,38.55518579,1.37,0.58,1.66,3,1.2,8.03
12/5/2015,2,2,60,Mixed,High,6,18:00,,2172.338125,2185.494565,25.79,8.018877145,38.46399255,25.77,7.901148658,38.55518579,1.37,0.58,1.66,3,1.2,8.03
12/5/2015,3,2,61,Mixed,Ambient,0,18:00,,2149.610342,2179.192,25.88,7.999031041,38.61047948,25.7,7.907197062,38.54014875,0.05,1.22,0.1,0.27,2.22,0.09
12/5/2015,3,2,62,Mixed,Ambient,0,18:00,,2158.459231,2179.192,26.04,7.986611276,38.47534914,25.7,7.907197062,38.54014875,0.05,1.22,0.1,0.27,2.22,0.09
12/5/2015,3,2,63,Mixed,Ambient,0,18:00,,2154.493575,2179.192,26.04,7.991664669,38.47534914,25.7,7.907197062,38.54014875,0.25,1.27,0.24,0.27,2.22,0.09
12/5/2015,3,2,64,Mixed,Ambient,0,18:00,,2162.328199,2179.192,26.07,7.98954731,38.22866219,25.7,7.907197062,38.54014875,0.05,1.22,0.1,0.27,2.22,0.09
12/5/2015,3,2,65,Mixed,Med,3,18:00,,2214.228414,2181.194982,25.81,8.075902495,38.52132704,25.73,7.888224237,38.51473539,0.76,0.79,0.38,1.31,1.5,3.4
12/5/2015,3,2,66,Mixed,Med,3,18:00,,2179.079161,2181.194982,26.01,8.034213595,38.35277578,25.73,7.888224237,38.51473539,0.76,0.79,0.38,1.31,1.5,3.4
12/5/2015,3,2,67,Mixed,Med,3,18:00,,2175.83651,2181.194982,25.98,8.041390161,38.59994207,25.73,7.888224237,38.51473539,0.76,0.79,0.38,1.31,1.5,3.4
12/5/2015,3,2,68,Mixed,Med,3,18:00,,2165.955848,2181.194982,26.04,8.050620914,38.47534914,25.73,7.888224237,38.51473539,0.76,0.79,0.38,1.31,1.5,3.4
12/5/2015,3,2,69,Mixed,High,6,18:00,,2179.284669,2185.494565,25.85,7.997779305,38.56169906,25.77,7.901148658,38.55518579,1.73,0.92,2.31,3,1.2,8.03
12/5/2015,3,2,70,Mixed,High,6,18:00,,2175.22344,2185.494565,25.78,8.01059275,38.32396654,25.77,7.901148658,38.55518579,1.73,0.92,2.31,3,1.2,8.03
12/5/2015,3,2,71,Mixed,High,6,18:00,,2184.897601,2185.494565,25.94,8.011643773,38.55971281,25.77,7.901148658,38.55518579,1.73,0.92,2.31,3,1.2,8.03
12/5/2015,3,2,72,Mixed,High,6,18:00,,2160.576864,2185.494565,25.98,8.041390161,38.52593029,25.77,7.901148658,38.55518579,1.73,0.92,2.31,3,1.2,8.03
12/5/2015,1,2,37,Mixed,Ambient,0,22:00,35,2178.057557,2183.543229,25.65,7.865738071,38.28483637,25.44,7.910877523,38.01442744,0.02,0.61,0.06,0.11,1.83,0.1
12/5/2015,1,2,38,Mixed,Ambient,0,22:00,34,2185.285472,2183.543229,25.53,7.877543753,38.53536637,25.44,7.910877523,38.01442744,0.02,0.61,0.06,0.11,1.83,0.1
12/5/2015,1,2,39,Mixed,Ambient,0,22:00,33,2170.655586,2183.543229,25.7,7.87178307,38.46576379,25.44,7.910877523,38.01442744,0.02,0.61,0.06,0.11,1.83,0.1
12/5/2015,1,2,40,Mixed,Ambient,0,22:00,35,2174.410848,2183.543229,25.55,7.880637219,38.59299727,25.44,7.910877523,38.01442744,0.02,0.61,0.06,0.11,1.83,0.1
12/5/2015,1,2,41,Mixed,Med,3,22:00,29,2184.789172,2189.036412,25.71,7.880074372,38.45730646,25.47,7.853071621,38.43696536,0.02,0.61,0.06,1.24,1.4,3.28
12/5/2015,1,2,42,Mixed,Med,3,22:00,25,2192.82311,2189.036412,25.62,7.903268736,38.38456768,25.47,7.853071621,38.43696536,0.87,0.5,0.27,1.24,1.4,3.28
12/5/2015,1,2,43,Mixed,Med,3,22:00,29,2187.386685,2189.036412,25.37,7.883168707,38.746607,25.47,7.853071621,38.43696536,0.87,0.5,0.27,1.24,1.4,3.28
12/5/2015,1,2,44,Mixed,Med,3,22:00,31,2167.117904,2189.036412,25.61,7.867985445,38.2441173,25.47,7.853071621,38.43696536,0.87,0.5,0.27,1.24,1.4,3.28
12/5/2015,1,2,45,Mixed,High,6,22:00,31,2190.776217,2182.540671,25.69,7.846626838,38.47422423,25.5,7.795277281,38.48619045,0.87,0.5,0.27,3.19,1.26,9.05
12/5/2015,1,2,46,Mixed,High,6,22:00,26,2188.175111,2182.540671,25.69,7.861804771,38.32549436,25.5,7.795277281,38.48619045,2.26,0.32,1.11,3.19,1.26,9.05
12/5/2015,1,2,47,Mixed,High,6,22:00,33,2179.206601,2182.540671,25.67,7.823294104,38.56559011,25.5,7.795277281,38.48619045,2.26,0.32,1.11,3.19,1.26,9.05
12/5/2015,1,2,48,Mixed,High,6,22:00,28,2182.203558,2182.540671,25.7,7.859978407,38.54014875,25.5,7.795277281,38.48619045,2.14,0.28,0.95,3.19,1.26,9.05
12/5/2015,2,2,49,Mixed,Ambient,0,22:00,36,2185.151615,2183.543229,25.33,7.870223662,38.40618151,25.44,7.910877523,38.01442744,2.14,0.28,0.95,0.11,1.83,0.1
12/5/2015,2,2,50,Mixed,Ambient,0,22:00,35,2177.685744,2183.543229,25.49,7.869667945,38.56937097,25.44,7.910877523,38.01442744,0.27,0.75,0.21,0.11,1.83,0.1
12/5/2015,2,2,51,Mixed,Ambient,0,22:00,37,2183.11255,2183.543229,25.21,7.887109122,38.43320766,25.44,7.910877523,38.01442744,0.27,0.75,0.21,0.11,1.83,0.1
12/5/2015,2,2,52,Mixed,Ambient,0,22:00,37,2172.8985,2183.543229,25.44,7.870369148,38.46241826,25.44,7.910877523,38.01442744,0.27,0.75,0.21,0.11,1.83,0.1
