Date,Tank,Experiment,Aquarium,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp ,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN
12/5/2015,2,2,53,Mixed,Med,3,22:00,27,2186.488764,2189.036412,25.26,7.869516541,38.61572784,25.47,7.853071621,38.43696536,0.27,0.75,0.21,1.24,1.4,3.28
12/5/2015,2,2,54,Mixed,Med,3,22:00,29,2185.518605,2189.036412,25.67,7.860398201,37.89655579,25.47,7.853071621,38.43696536,0.92,0.3,0.4,1.24,1.4,3.28
12/5/2015,2,2,55,Mixed,Med,3,22:00,31,2185.537324,2189.036412,25.37,7.864598015,38.3722495,25.47,7.853071621,38.43696536,0.92,0.3,0.4,1.24,1.4,3.28
12/5/2015,2,2,56,Mixed,Med,3,22:00,30,2175.933651,2189.036412,25.42,7.841954302,38.32990475,25.47,7.853071621,38.43696536,0.92,0.3,0.4,1.24,1.4,3.28
12/5/2015,2,2,57,Mixed,High,6,22:00,28,2183.114834,2182.540671,25.42,7.850394112,38.47940249,25.5,7.795277281,38.48619045,0.92,0.3,0.4,3.19,1.26,9.05
12/5/2015,2,2,58,Mixed,High,6,22:00,30,2177.271039,2182.540671,25.5,7.850965107,38.48619045,25.5,7.795277281,38.48619045,2.74,0.52,2.19,3.19,1.26,9.05
12/5/2015,2,2,59,Mixed,High,6,22:00,28,2183.416626,2182.540671,25.53,7.842109605,38.4607427,25.5,7.795277281,38.48619045,2.74,0.52,2.19,3.19,1.26,9.05
12/5/2015,2,2,60,Mixed,High,6,22:00,29,2193.597089,2182.540671,25.28,7.830394796,38.59864315,25.5,7.795277281,38.48619045,2.74,0.52,2.19,3.19,1.26,9.05
12/5/2015,3,2,61,Mixed,Ambient,0,22:00,33,2169.384016,2183.543229,25.37,7.876415728,38.52191783,25.44,7.910877523,38.01442744,2.74,0.52,2.19,0.11,1.83,0.1
12/5/2015,3,2,62,Mixed,Ambient,0,22:00,33,2178.057557,2183.543229,25.44,7.873744846,38.41734315,25.44,7.910877523,38.01442744,0.01,0.67,0.09,0.11,1.83,0.1
12/5/2015,3,2,63,Mixed,Ambient,0,22:00,39,2175.321303,2183.543229,25.47,7.866573056,38.43696536,25.44,7.910877523,38.01442744,0.01,0.67,0.09,0.11,1.83,0.1
12/5/2015,3,2,64,Mixed,Ambient,0,22:00,35,2185.873514,2183.543229,25.51,7.866012583,38.55236242,25.44,7.910877523,38.01442744,0.21,0.84,0.009,0.11,1.83,0.1
12/5/2015,3,2,65,Mixed,Med,3,22:00,29,2186.282628,2189.036412,25.31,7.88232423,38.57303975,25.47,7.853071621,38.43696536,0.21,0.84,0.009,1.24,1.4,3.28
12/5/2015,3,2,66,Mixed,Med,3,22:00,29,2188.881833,2189.036412,25.44,7.873744846,38.46241826,25.47,7.853071621,38.43696536,1,0.47,0.54,1.24,1.4,3.28
12/5/2015,3,2,67,Mixed,Med,3,22:00,30,2176.927351,2189.036412,25.46,7.839709409,38.29608503,25.47,7.853071621,38.43696536,1,0.47,0.54,1.24,1.4,3.28
12/5/2015,3,2,68,Mixed,Med,3,22:00,29,2174.689253,2189.036412,25.49,7.862917679,38.49467927,25.47,7.853071621,38.43696536,0.44,0.72,0.6,1.24,1.4,3.28
12/5/2015,3,2,69,Mixed,High,6,22:00,29,2179.265165,2182.540671,25.35,7.807473956,38.38920925,25.5,7.795277281,38.48619045,0.44,0.72,0.6,3.19,1.26,9.05
12/5/2015,3,2,70,Mixed,High,6,22:00,30,2176.500569,2182.540671,25.28,7.833772304,38.44866694,25.5,7.795277281,38.48619045,3.17,0.6,4.38,3.19,1.26,9.05
12/5/2015,3,2,71,Mixed,High,6,22:00,29,2195.692082,2182.540671,25.34,7.849822454,38.39769381,25.5,7.795277281,38.48619045,3.17,0.6,4.38,3.19,1.26,9.05
12/5/2015,3,2,72,Mixed,High,6,22:00,31,2176.65487,2182.540671,25.47,7.834507147,38.36228922,25.5,7.795277281,38.48619045,3.17,0.6,4.38,3.19,1.26,9.05
12/6/2015,1,2,37,Mixed,Ambient,0,2:00,,2164.661763,2187.163144,25.29,7.81168023,38.36523004,25.1,7.892037617,38.45177049,3.17,0.6,4.38,0.07,2.14,0.22
12/6/2015,1,2,38,Mixed,Ambient,0,2:00,,2180.012095,2187.163144,25.3,7.818296524,38.20698893,25.1,7.892037617,38.45177049,0.02,0.61,0.06,0.07,2.14,0.22
12/6/2015,1,2,39,Mixed,Ambient,0,2:00,,2175.437335,2187.163144,25.34,7.83293831,38.32284577,25.1,7.892037617,38.45177049,0.02,0.61,0.06,0.07,2.14,0.22
12/6/2015,1,2,40,Mixed,Ambient,0,2:00,,2171.037134,2187.163144,25.25,7.820677962,38.32421671,25.1,7.892037617,38.45177049,0.02,0.61,0.06,0.07,2.14,0.22
12/6/2015,1,2,41,Mixed,Med,3,2:00,,2173.465879,2164.115316,25.3,7.803098758,38.28185546,25.13,7.888235583,38.42620317,0.87,0.5,0.27,1.14,1.38,2.67
12/6/2015,1,2,42,Mixed,Med,3,2:00,,2180.152763,2164.115316,25.34,7.762024904,38.39769381,25.13,7.888235583,38.42620317,0.87,0.5,0.27,1.14,1.38,2.67
12/6/2015,1,2,43,Mixed,Med,3,2:00,,2168.064335,2164.115316,25.25,7.776765947,38.24926465,25.13,7.888235583,38.42620317,0.87,0.5,0.27,1.14,1.38,2.67
12/6/2015,1,2,44,Mixed,Med,3,2:00,,2193.246425,2164.115316,25.3,7.787900991,38.43166336,25.13,7.888235583,38.42620317,0.87,0.5,0.27,1.14,1.38,2.67
12/6/2015,1,2,45,Mixed,High,6,2:00,,2174.45322,2189.509864,25.28,7.729069562,37.47625585,25.15,7.884574965,38.40917403,2.26,0.32,1.11,3.41,1.47,9.07
12/6/2015,1,2,46,Mixed,High,6,2:00,,2184.693668,2189.509864,25.32,7.731904638,38.41467233,25.15,7.884574965,38.40917403,2.26,0.32,1.11,3.41,1.47,9.07
12/6/2015,1,2,47,Mixed,High,6,2:00,,2191.881495,2189.509864,25.29,7.722179273,38.44016358,25.15,7.884574965,38.40917403,2.14,0.28,0.95,3.41,1.47,9.07
12/6/2015,1,2,48,Mixed,High,6,2:00,,2172.735086,2189.509864,25.29,7.72386797,38.44016358,25.15,7.884574965,38.40917403,2.14,0.28,0.95,3.41,1.47,9.07
12/6/2015,2,2,49,Mixed,Ambient,0,2:00,,2185.746706,2187.163144,25.17,7.836991023,38.3170682,25.1,7.892037617,38.45177049,0.27,0.75,0.21,0.07,2.14,0.22
12/6/2015,2,2,50,Mixed,Ambient,0,2:00,,2185.154588,2187.163144,25.24,7.834328375,38.33269834,25.1,7.892037617,38.45177049,0.27,0.75,0.21,0.07,2.14,0.22
12/6/2015,2,2,51,Mixed,Ambient,0,2:00,,2188.158658,2187.163144,24.97,7.854988555,38.41204745,25.1,7.892037617,38.45177049,0.27,0.75,0.21,0.07,2.14,0.22
12/6/2015,2,2,52,Mixed,Ambient,0,2:00,,2172.95386,2187.163144,25.19,7.838402077,37.85029492,25.1,7.892037617,38.45177049,0.27,0.75,0.21,0.07,2.14,0.22
12/6/2015,2,2,53,Mixed,Med,3,2:00,,2178.039342,2164.115316,25.2,7.784208306,38.51680682,25.13,7.888235583,38.42620317,0.92,0.3,0.4,1.14,1.38,2.67
12/6/2015,2,2,54,Mixed,Med,3,2:00,,2189.896471,2164.115316,25.23,7.790552444,38.41619444,25.13,7.888235583,38.42620317,0.92,0.3,0.4,1.14,1.38,2.67
12/6/2015,2,2,55,Mixed,Med,3,2:00,,2186.172358,2164.115316,25.23,7.792241481,38.41619444,25.13,7.888235583,38.42620317,0.92,0.3,0.4,1.14,1.38,2.67
12/6/2015,2,2,56,Mixed,Med,3,2:00,,2172.529033,2164.115316,25.27,7.77818057,38.38220564,25.13,7.888235583,38.42620317,0.92,0.3,0.4,1.14,1.38,2.67
12/6/2015,2,2,57,Mixed,High,6,2:00,,2187.412733,2189.509864,25.22,7.767042694,38.19968908,25.15,7.884574965,38.40917403,2.74,0.52,2.19,3.41,1.47,9.07
12/6/2015,2,2,58,Mixed,High,6,2:00,,2198.649578,2189.509864,25.23,7.766905927,38.19123546,25.15,7.884574965,38.40917403,2.74,0.52,2.19,3.41,1.47,9.07
12/6/2015,2,2,59,Mixed,High,6,2:00,,2196.860659,2189.509864,25.23,7.746637485,38.26619677,25.15,7.884574965,38.40917403,2.74,0.52,2.19,3.41,1.47,9.07
12/6/2015,2,2,60,Mixed,High,6,2:00,,2173.975016,2189.509864,25.22,7.750151759,38.34967099,25.15,7.884574965,38.40917403,2.74,0.52,2.19,3.41,1.47,9.07
12/6/2015,3,2,61,Mixed,Ambient,0,2:00,,2185.799032,2187.163144,25.2,7.829816887,38.36665617,25.1,7.892037617,38.45177049,0.01,0.67,0.09,0.07,2.14,0.22
12/6/2015,3,2,62,Mixed,Ambient,0,2:00,,2180.637876,2187.163144,25.21,7.827988868,38.50827833,25.1,7.892037617,38.45177049,0.01,0.67,0.09,0.07,2.14,0.22
12/6/2015,3,2,63,Mixed,Ambient,0,2:00,,2182.350392,2187.163144,25.21,7.827988868,38.43320766,25.1,7.892037617,38.45177049,0.21,0.84,0.009,0.07,2.14,0.22
12/6/2015,3,2,64,Mixed,Ambient,0,2:00,,2185.946801,2187.163144,25.26,7.827294864,38.1658933,25.1,7.892037617,38.45177049,0.21,0.84,0.009,0.07,2.14,0.22
12/6/2015,3,2,65,Mixed,Med,3,2:00,,2192.203254,2164.115316,25.16,7.806720336,38.4757957,25.13,7.888235583,38.42620317,1,0.47,0.54,1.14,1.38,2.67
12/6/2015,3,2,66,Mixed,Med,3,2:00,,2188.695583,2164.115316,25.2,7.811235614,38.36665617,25.13,7.888235583,38.42620317,1,0.47,0.54,1.14,1.38,2.67
12/6/2015,3,2,67,Mixed,Med,3,2:00,,2185.701476,2164.115316,25.2,7.819681647,38.44171898,25.13,7.888235583,38.42620317,0.44,0.72,0.6,1.14,1.38,2.67
12/6/2015,3,2,68,Mixed,Med,3,2:00,,2188.906509,2164.115316,25.2,7.796032753,38.44171898,25.13,7.888235583,38.42620317,0.44,0.72,0.6,1.14,1.38,2.67
12/6/2015,3,2,69,Mixed,High,6,2:00,,2193.516253,2189.509864,25.14,7.724208751,38.41768703,25.15,7.884574965,38.40917403,3.17,0.6,4.38,3.41,1.47,9.07
12/6/2015,3,2,70,Mixed,High,6,2:00,,2194.483806,2189.509864,25.15,7.752794755,38.48432275,25.15,7.884574965,38.40917403,3.17,0.6,4.38,3.41,1.47,9.07
12/6/2015,3,2,71,Mixed,High,6,2:00,,2193.48181,2189.509864,25.21,7.787449266,38.35816201,25.15,7.884574965,38.40917403,3.17,0.6,4.38,3.41,1.47,9.07
12/6/2015,3,2,72,Mixed,High,6,2:00,,2190.652902,2189.509864,25.16,7.747590173,38.40066418,25.15,7.884574965,38.40917403,3.17,0.6,4.38,3.41,1.47,9.07
12/6/2015,1,2,37,Mixed,Ambient,0,6:00,,2160.974636,2177.121562,24.96,7.789196153,38.34518173,24.83,7.890770767,38.15395045,3.17,0.6,4.38,0.03,2.88,0.16
12/6/2015,1,2,38,Mixed,Ambient,0,6:00,,2166.149154,2177.121562,24.94,7.814831339,38.06073748,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,1,2,39,Mixed,Ambient,0,6:00,,2162.017585,2177.121562,25.02,7.822175821,37.69265012,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,1,2,40,Mixed,Ambient,0,6:00,,2164.907076,2177.121562,24.94,7.802996578,38.58860951,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,1,2,41,Mixed,Med,3,6:00,,2194.224871,2172.733242,24.98,7.778778465,37.87648064,24.82,7.884146211,38.16244321,0.04,0.9,0.14,1.26,2.57,3.53
12/6/2015,1,2,42,Mixed,Med,3,6:00,,2202.543406,2172.733242,25.08,7.743609518,38.0928619,24.82,7.884146211,38.16244321,0.04,0.9,0.14,1.26,2.57,3.53
12/6/2015,1,2,43,Mixed,Med,3,6:00,,2188.970048,2172.733242,24.95,7.753830553,38.05228238,24.82,7.884146211,38.16244321,0.04,0.9,0.14,1.26,2.57,3.53
12/6/2015,1,2,44,Mixed,Med,3,6:00,,2172.724691,2172.733242,24.96,7.752003687,38.26980604,24.82,7.884146211,38.16244321,0.04,0.9,0.14,1.26,2.57,3.53
12/6/2015,1,2,45,Mixed,High,6,6:00,,2191.796648,2182.706242,25,7.699058218,36.80978727,24.81,7.879212623,38.47333,0.3,1.84,1.4,3.05,1.25,7.9
12/6/2015,1,2,46,Mixed,High,6,6:00,,2181.168058,2182.706242,25.02,7.708930648,38.14360239,24.81,7.879212623,38.47333,0.3,1.84,1.4,3.05,1.25,7.9
12/6/2015,1,2,47,Mixed,High,6,6:00,,2176.470028,2182.706242,24.99,7.709335068,38.47333,24.81,7.879212623,38.47333,0.3,1.84,1.4,3.05,1.25,7.9
12/6/2015,1,2,48,Mixed,High,6,6:00,,2180.003908,2182.706242,25,7.695677539,38.08528474,24.81,7.879212623,38.47333,0.3,1.84,1.4,3.05,1.25,7.9
12/6/2015,2,2,49,Mixed,Ambient,0,6:00,,2173.061159,2177.121562,24.91,7.822009796,38.15395045,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,2,2,50,Mixed,Ambient,0,6:00,,2164.302249,2177.121562,24.96,7.865271653,38.19445558,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,2,2,51,Mixed,Ambient,0,6:00,,2185.270107,2177.121562,24.69,7.841980592,38.04598345,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,2,2,52,Mixed,Ambient,0,6:00,,2160.302209,2177.121562,24.88,7.819043527,38.15395045,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,2,2,53,Mixed,Med,3,6:00,,2189.556895,2172.733242,24.89,7.76141228,38.16244321,24.82,7.884146211,38.16244321,0.65,0.5,0.22,1.26,2.57,3.53
12/6/2015,2,2,54,Mixed,Med,3,6:00,,2168.971685,2172.733242,24.93,7.769319793,38.16244321,24.82,7.884146211,38.16244321,0.65,0.5,0.22,1.26,2.57,3.53
12/6/2015,2,2,55,Mixed,Med,3,6:00,,2167.713421,2172.733242,25,7.783575211,38.16244321,24.82,7.884146211,38.16244321,0.21,0.82,0.07,1.26,2.57,3.53
12/6/2015,2,2,56,Mixed,Med,3,6:00,,2184.691946,2172.733242,25.01,7.774986494,38.07683116,24.82,7.884146211,38.16244321,0.21,0.82,0.07,1.26,2.57,3.53
12/6/2015,2,2,57,Mixed,High,6,6:00,,2181.812661,2182.706242,24.91,7.740848984,38.08612156,24.81,7.879212623,38.47333,0.14,1.18,0.08,3.05,1.25,7.9
12/6/2015,2,2,58,Mixed,High,6,6:00,,2184.461026,2182.706242,24.94,7.759038896,38.13607198,24.81,7.879212623,38.47333,0.14,1.18,0.08,3.05,1.25,7.9
12/6/2015,2,2,59,Mixed,High,6,6:00,,2188.952816,2182.706242,24.97,7.719747759,38.3366638,24.81,7.879212623,38.47333,0.14,1.18,0.08,3.05,1.25,7.9
12/6/2015,2,2,60,Mixed,High,6,6:00,,2192.014154,2182.706242,24.94,7.743822775,38.47333,24.81,7.879212623,38.47333,0.14,1.18,0.08,3.05,1.25,7.9
12/6/2015,3,2,61,Mixed,Ambient,0,6:00,,2152.463017,2177.121562,24.96,7.82131692,38.11913038,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,3,2,62,Mixed,Ambient,0,6:00,,2170.34048,2177.121562,24.97,7.816106826,37.9601241,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,3,2,63,Mixed,Ambient,0,6:00,,2164.593267,2177.121562,24.96,7.814554653,38.04383041,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,3,2,64,Mixed,Ambient,0,6:00,,2184.027164,2177.121562,25.01,7.81555329,37.85126558,24.83,7.890770767,38.15395045,0.04,0.9,0.14,0.03,2.88,0.16
12/6/2015,3,2,65,Mixed,Med,3,6:00,,2177.556872,2172.733242,24.89,7.790158663,38.16244321,24.82,7.884146211,38.16244321,0.13,0.6,0.14,1.26,2.57,3.53
12/6/2015,3,2,66,Mixed,Med,3,6:00,,2167.315901,2172.733242,24.94,7.797924538,38.16244321,24.82,7.884146211,38.16244321,0.13,0.6,0.14,1.26,2.57,3.53
12/6/2015,3,2,67,Mixed,Med,3,6:00,,2166.46445,2172.733242,24.96,7.797648987,38.19445558,24.82,7.884146211,38.16244321,0.13,0.6,0.14,1.26,2.57,3.53
12/6/2015,3,2,68,Mixed,Med,3,6:00,,2189.837697,2172.733242,24.97,7.777225097,38.11066427,24.82,7.884146211,38.16244321,0.13,0.6,0.14,1.26,2.57,3.53
12/6/2015,3,2,69,Mixed,High,6,6:00,,2172.803931,2182.706242,24.88,7.719273321,38.18697213,24.81,7.879212623,38.47333,2.09,0.58,0.07,3.05,1.25,7.9
12/6/2015,3,2,70,Mixed,High,6,6:00,,2177.958741,2182.706242,24.9,7.730839406,37.56747191,24.81,7.879212623,38.47333,2.09,0.58,0.07,3.05,1.25,7.9
12/6/2015,3,2,71,Mixed,High,6,6:00,,2173.028955,2182.706242,25,7.768362152,38.16054092,24.81,7.879212623,38.47333,2.09,0.58,0.07,3.05,1.25,7.9
12/6/2015,3,2,72,Mixed,High,6,6:00,,2169.851564,2182.706242,24.92,7.718732808,37.85170155,24.81,7.879212623,38.47333,2.09,0.58,0.07,3.05,1.25,7.9
12/6/2015,1,2,37,Mixed,Ambient,0,10:00,37,2155.980645,2173.837138,25.47,7.866573056,38.36228922,25.02,7.916828503,38.14360239,0.03,1.34,0.2,0.03,2.29,0.18
12/6/2015,1,2,38,Mixed,Ambient,0,10:00,33,2166.972064,2173.837138,25.32,7.885560648,38.19010045,25.02,7.916828503,38.14360239,0.03,1.34,0.2,0.1,2.82,0.14
12/6/2015,1,2,39,Mixed,Ambient,0,10:00,35,2148.617388,2173.837138,25.51,7.899761651,37.88133508,25.02,7.916828503,38.14360239,0.03,1.34,0.2,0.1,2.82,0.14
12/6/2015,1,2,40,Mixed,Ambient,0,10:00,36,2148.814116,2173.837138,25.51,7.889636931,38.17932175,25.02,7.916828503,38.14360239,0.03,1.34,0.2,0.1,2.82,0.14
12/6/2015,1,2,41,Mixed,Med,3,10:00,30,2165.80869,2174.0443,25.45,7.882043447,38.45393084,25.01,7.932182827,38.37793809,1.21,0.84,0.35,1.28,1.88,2.78
12/6/2015,1,2,42,Mixed,Med,3,10:00,27,2171.018258,2174.0443,25.48,7.891747275,38.27919384,25.01,7.932182827,38.37793809,1.21,0.84,0.35,1.28,1.88,2.78
12/6/2015,1,2,43,Mixed,Med,3,10:00,29,2156.916889,2174.0443,25.5,7.883027795,38.11318872,25.01,7.932182827,38.37793809,1.21,0.84,0.35,1.28,1.88,2.78
12/6/2015,1,2,44,Mixed,Med,3,10:00,31,2148.417037,2174.0443,25.59,7.890196843,38.26096179,25.01,7.932182827,38.37793809,1.21,0.84,0.35,1.28,1.88,2.78
12/6/2015,1,2,45,Mixed,High,6,10:00,31,2161.324819,2191.997136,25.56,7.843378857,38.43532302,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,1,2,46,Mixed,High,6,10:00,27,2183.322087,2191.997136,25.43,7.824935952,38.39616456,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,1,2,47,Mixed,High,6,10:00,35,2154.861845,2191.997136,25.53,7.887667795,38.4607427,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,1,2,48,Mixed,High,6,10:00,30,2163.747048,2191.997136,25.61,7.867985445,38.31855588,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,2,2,49,Mixed,Ambient,0,10:00,38,2158.526616,2173.837138,25.41,7.918054436,38.41312095,25.02,7.916828503,38.14360239,0.06,2.47,0.08,0.1,2.82,0.14
12/6/2015,2,2,50,Mixed,Ambient,0,10:00,36,2167.512592,2173.837138,25.4,7.886122856,38.34683329,25.02,7.916828503,38.14360239,0.06,2.47,0.08,0.1,2.82,0.14
12/6/2015,2,2,51,Mixed,Ambient,0,10:00,38,2163.458592,2173.837138,25.13,7.915269234,38.42620317,25.02,7.916828503,38.14360239,0.06,2.47,0.08,0.1,2.82,0.14
12/6/2015,2,2,52,Mixed,Ambient,0,10:00,39,2173.600332,2173.837138,25.49,7.898356573,38.34537024,25.02,7.916828503,38.14360239,0.06,2.47,0.08,0.1,2.82,0.14
12/6/2015,2,2,53,Mixed,Med,3,10:00,28,2183.747009,2174.0443,25.36,7.9069456,38.38072781,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,2,2,54,Mixed,Med,3,10:00,30,2177.528677,2174.0443,25.36,7.884997683,38.38072781,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,2,2,55,Mixed,Med,3,10:00,32,2155.545089,2174.0443,25.37,7.903427644,38.44707122,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,2,2,56,Mixed,Med,3,10:00,31,2171.928104,2174.0443,25.38,7.86952253,38.13950964,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,2,2,57,Mixed,High,6,10:00,30,2177.725005,2191.997136,25.44,7.944634503,38.38769105,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,2,2,58,Mixed,High,6,10:00,31,2183.05425,2191.997136,25.55,7.917756221,38.36922816,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,2,2,59,Mixed,High,6,10:00,28,2164.701176,2191.997136,25.42,7.84870615,38.10584449,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,2,2,60,Mixed,High,6,10:00,30,2172.215715,2191.997136,25.33,7.887108372,38.33131637,24.95,7.936417876,38.27830983,2.58,0.68,1.68,2.59,2.36,8.35
12/6/2015,3,2,61,Mixed,Ambient,0,10:00,33,2169.747796,2173.837138,25.43,7.929586093,38.32144515,25.02,7.916828503,38.14360239,0.22,2.01,0.23,0.1,2.82,0.14
12/6/2015,3,2,62,Mixed,Ambient,0,10:00,32,2153.604798,2173.837138,25.49,7.911857104,38.42001236,25.02,7.916828503,38.14360239,0.22,2.01,0.23,0.1,2.82,0.14
12/6/2015,3,2,63,Mixed,Ambient,0,10:00,39,2171.326493,2173.837138,25.55,7.909320084,38.44379313,25.02,7.916828503,38.14360239,0.22,2.01,0.23,0.1,2.82,0.14
12/6/2015,3,2,64,Mixed,Ambient,0,10:00,35,2168.038561,2173.837138,25.51,7.901449104,38.32846371,25.02,7.916828503,38.14360239,0.22,2.01,0.23,0.1,2.82,0.14
12/6/2015,3,2,65,Mixed,Med,3,10:00,29,2183.309188,2174.0443,25.42,7.93141629,38.47940249,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,3,2,66,Mixed,Med,3,10:00,29,2183.09135,2174.0443,25.56,7.934486086,37.98840593,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,3,2,67,Mixed,Med,3,10:00,31,2166.523234,2174.0443,25.5,7.928590561,38.26231507,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,3,2,68,Mixed,Med,3,10:00,30,2145.262908,2174.0443,25.55,7.909320084,38.36922816,25.01,7.932182827,38.37793809,1.3,0.68,0.35,1.28,1.88,2.78
12/6/2015,3,2,69,Mixed,High,6,10:00,28,2164.685435,2191.997136,25.43,7.882324739,38.39616456,24.95,7.936417876,38.27830983,2.63,0.63,2.6,2.59,2.36,8.35
12/6/2015,3,2,70,Mixed,High,6,10:00,30,2178.413478,2191.997136,25.4,7.88105863,38.42160383,24.95,7.936417876,38.27830983,2.63,0.63,2.6,2.59,2.36,8.35
12/6/2015,3,2,71,Mixed,High,6,10:00,30,2185.018646,2191.997136,25.43,7.900891699,38.47090881,24.95,7.936417876,38.27830983,2.63,0.63,2.6,2.59,2.36,8.35
12/6/2015,3,2,72,Mixed,High,6,10:00,32,2155.334726,2191.997136,25.51,7.889636931,38.40307184,24.95,7.936417876,38.27830983,2.63,0.63,2.6,2.59,2.36,8.35
